"PTM1","PTM2","Log2FoldChange","pvalue"
"H4K5acK16ac","H4K8acK12ac",0.2152330149553,0.5398
"H1.5K33ac","H4K5acK8acK12acK16ac",-0.0144053983003668,0.5402
"H4K5acK8acK12acK16ac","H1.5K33ac",-0.0144053983003668,0.5402
"H3K27me2K36me","H3K9acK14ac",-0.210432894908272,0.544
"H3K9acK14ac","H3K27me2K36me",-0.210432894908272,0.544
"H4K5acK8acK16ac","H4K5ac",-0.122162863533392,0.5462
"H4K5ac","H4K5acK8acK16ac",-0.122162863533392,0.5462
"H4K8acK12ac","H4K5ac",0.533504687320808,0.5472
"H4K5ac","H4K8acK12ac",0.533504687320808,0.5472
"H2AJK5acT6ac","H4K5acK16ac",-0.337168940237629,0.5488
"H1.5K33ac","H4K5acK12acK16ac",0.19624633455756,0.5488
"H4K5acK16ac","H2AJK5acT6ac",-0.337168940237629,0.5488
"H4K5acK12acK16ac","H1.5K33ac",0.19624633455756,0.5488
"H4K5acK8ac","H3K9me3",-0.572100579974324,0.5514
"H3K9me3","H4K5acK8ac",-0.572100579974324,0.5514
"H2AJK5acT6ac","H4K5acK8acK12ac",0.366560472140414,0.5534
"H4K5acK8acK12ac","H2AJK5acT6ac",0.366560472140414,0.5534
"H3K14ac","H3K23su",0.438323845608881,0.5562
"H3K23su","H3K14ac",0.438323845608881,0.5562
"H3K9meK14ac","H3K9me2",-0.170822875577159,0.5586
"H3K9me2","H3K9meK14ac",-0.170822875577159,0.5586
"H4K8acK12ac","H3K27me2K36me",0.314750357644764,0.5618
"H3K27me2K36me","H4K8acK12ac",0.314750357644764,0.5618
"H3K9me","H4K5acK12acK16ac",-0.170088285604068,0.562
"H4K5acK12acK16ac","H3K9me",-0.170088285604068,0.562
"H2AJK5acT6ac","H4K12acK16ac",-0.0137861395225095,0.5634
"H4K12acK16ac","H2AJK5acT6ac",-0.0137861395225095,0.5634
"H1.5K33ac","H3K18ac",0.538168406166563,0.5638
"H3K18ac","H1.5K33ac",0.538168406166563,0.5638
"H1.5K33ac","H3K23su",-0.0358056694539544,0.564
"H3K23su","H1.5K33ac",-0.0358056694539544,0.564
"H4K5acK8acK12ac","H3K9acK14ac",0.0892649416492689,0.5682
"H3K9acK14ac","H4K5acK8acK12ac",0.0892649416492689,0.5682
"H4K5acK8acK12ac","H3K18ac",-0.423904714960215,0.5686
"H3K18ac","H4K5acK8acK12ac",-0.423904714960215,0.5686
"H4K5acK12ac","H3K9me2",0.416884435875272,0.5722
"H3K9me2","H4K5acK12ac",0.416884435875272,0.5722
"H3K23ac","H2AJK5acK9ac",0.242397080369844,0.573
"H2AJK5acK9ac","H3K23ac",0.242397080369844,0.573
"H4K5acK12ac","H4K12ac",-0.0679409012914734,0.5766
"H4K12ac","H4K5acK12ac",-0.0679409012914734,0.5766
"H1.5K33ac","H3K4me",0.0678720186730753,0.5798
"H3K4me","H1.5K33ac",0.0678720186730753,0.5798
"H1.5K33ac","H4K5acK8acK12ac",-0.0704785162992904,0.5802
"H4K5acK8acK12ac","H1.5K33ac",-0.0704785162992904,0.5802
"H1.5K33ac","H4K5ac",0.444188410656582,0.5826
"H4K5ac","H1.5K33ac",0.444188410656582,0.5826
"H2AJK5acT6ac","H4K12ac",0.233132372981185,0.5862
"H4K12ac","H2AJK5acT6ac",0.233132372981185,0.5862
"H3K79me","H4K8ac",-0.0885145297364678,0.5868
"H4K8ac","H3K79me",-0.0885145297364678,0.5868
"H4K8acK12ac","H4K8acK16ac",-0.207157474776109,0.5872
"H4K8acK16ac","H4K8acK12ac",-0.207157474776109,0.5872
"H3K14ac","H3K27me2K36me",-0.886731203878964,0.5884
"H3K27me2K36me","H3K14ac",-0.886731203878964,0.5884
"H4K5acK12acK16ac","H3K9me2",-0.107457853484665,0.5888
"H3K9me2","H4K5acK12acK16ac",-0.107457853484665,0.5888
"H3K23ac","H3K9acK14ac",0.570592356768405,0.5892
"H3K9acK14ac","H3K23ac",0.570592356768405,0.5892
"H2AJK5acT6ac","H3K14ac",0.0713990997184357,0.5896
"H3K14ac","H2AJK5acT6ac",0.0713990997184357,0.5896
"H3K23su","H4K5ac",0.242182284899683,0.5912
"H4K5ac","H3K23su",0.242182284899683,0.5912
"H4K8acK12ac","H3K9me2",-0.47876429321461,0.592
"H3K9me2","H4K8acK12ac",-0.47876429321461,0.592
"H2AJK5acT6ac","H3K18acK23ac",0.0841237689231319,0.593
"H3K18acK23ac","H2AJK5acT6ac",0.0841237689231319,0.593
"H4K8acK12ac","H2A1AK5ac",-0.741268840188938,0.595
"H2A1AK5ac","H4K8acK12ac",-0.741268840188938,0.595
"H3K9me3K14ac","H4K5ac",-0.523463083558365,0.5958
"H4K5ac","H3K9me3K14ac",-0.523463083558365,0.5958
"H1K25me","H4K5acK16ac",-0.669392234862308,0.596
"H4K5acK16ac","H1K25me",-0.669392234862308,0.596
"H2AJK5acK9ac","H3K36me2",-0.351850443119435,0.6004
"H3K36me2","H2AJK5acK9ac",-0.351850443119435,0.6004
"H4K5acK12ac","H4K5ac",-0.0363705838115498,0.6006
"H4K5ac","H4K5acK12ac",-0.0363705838115498,0.6006
"H3K9meK14ac","H3K9me3",-1.71637243451053,0.6014
"H3K9me3","H3K9meK14ac",-1.71637243451053,0.6014
"H4K8acK12ac","H4K5acK8ac",0.255770657988535,0.6044
"H4K5acK8ac","H4K8acK12ac",0.255770657988535,0.6044
"H3K23ac","H3K9me2",-1.19468107259745,0.6058
"H3K9me2","H3K23ac",-1.19468107259745,0.6058
"H2AJK5acK9ac","H3K79me",0.0543983039401127,0.6062
"H3K79me","H2AJK5acK9ac",0.0543983039401127,0.6062
"H3K14ac","H3K9acK14ac",0.30994310636963,0.6078
"H3K9acK14ac","H3K14ac",0.30994310636963,0.6078
"H2AJK5acT6ac","H3K9ac",0.550584405727407,0.6092
"H3K9ac","H2AJK5acT6ac",0.550584405727407,0.6092
"H4K5acK8acK12ac","H3K9me2",-1.12671466532931,0.6098
"H3K9me2","H4K5acK8acK12ac",-1.12671466532931,0.6098
"H4K5acK8acK16ac","H3K9me3",-0.441693497591635,0.6114
"H3K9me3","H4K5acK8acK16ac",-0.441693497591635,0.6114
"H4K5acK12ac","H3K23su",-0.406193272430564,0.6132
"H3K23su","H4K5acK12ac",-0.406193272430564,0.6132
"H3K14ac","H3K9ac",0.442935074646633,0.6134
"H3K9ac","H3K14ac",0.442935074646633,0.6134
"H1K25me","H3K23ac",-0.0883554651894568,0.6144
"H3K23ac","H1K25me",-0.0883554651894568,0.6144
"H1K25me","H3K23su",-0.11119147107055,0.6156
"H3K23su","H1K25me",-0.11119147107055,0.6156
"H4K8acK16ac","H3K9me3",-0.27021689610692,0.619
"H3K9me3","H4K8acK16ac",-0.27021689610692,0.619
"H4K5acK16ac","H3K9me3",-1.61629659363721,0.621
"H3K9me3","H4K5acK16ac",-1.61629659363721,0.621
"H1.2K33ac","H3K9me3K14ac",0.882053496971772,0.6218
"H3K9me3K14ac","H1.2K33ac",0.882053496971772,0.6218
"H4K5acK8acK12ac","H3K4me",0.389254749442091,0.623
"H3K4me","H4K5acK8acK12ac",0.389254749442091,0.623
"H1.5K33ac","H3K14ac",0.834645900907277,0.628
"H3K14ac","H1.5K33ac",0.834645900907277,0.628
"H4K5acK16ac","H3K9ac",0.326540349454352,0.6292
"H3K9ac","H4K5acK16ac",0.326540349454352,0.6292
"H1.2K33ac","H4K5acK8ac",-0.305026613329479,0.6314
"H4K5acK8ac","H1.2K33ac",-0.305026613329479,0.6314
"H3K23ac","H1.2K33ac",0.261204854946282,0.6334
"H1.2K33ac","H3K23ac",0.261204854946282,0.6334
"H3K9me3","H3K9me3K14ac",0.769925130142227,0.6342
"H3K9me3K14ac","H3K9me3",0.769925130142227,0.6342
"H3K9ac","H3K36me2",-0.0740074344742542,0.6344
"H3K36me2","H3K9ac",-0.0740074344742542,0.6344
"H1.5K33ac","H4K8acK12acK16ac",-0.360343802966812,0.635
"H4K8acK12acK16ac","H1.5K33ac",-0.360343802966812,0.635
"H4K16ac","H4K12acK16ac",-0.493992964182364,0.6398
"H4K12acK16ac","H4K16ac",-0.493992964182364,0.6398
"H3K79me","H2A1BK15ac",0.207679664626808,0.6416
"H2A1BK15ac","H3K79me",0.207679664626808,0.6416
"H4K5acK8acK16ac","H3K9me2K14ac",0.3710207187544,0.6442
"H3K9me2K14ac","H4K5acK8acK16ac",0.3710207187544,0.6442
"H4K5acK8acK12ac","H3K27meK36me2",-0.384146216936517,0.649
"H3K27meK36me2","H4K5acK8acK12ac",-0.384146216936517,0.649
"H3K14ac","H4K5acK12acK16ac",0.2660496374332,0.6496
"H4K5acK12acK16ac","H3K14ac",0.2660496374332,0.6496
"H3K9meK14ac","H3K9me3K14ac",0.042786758770702,0.6514
"H3K9me3K14ac","H3K9meK14ac",0.042786758770702,0.6514
"H3K36me2","H3K9me3K14ac",-0.0292080562042396,0.6566
"H3K9me3K14ac","H3K36me2",-0.0292080562042396,0.6566
"H3K9ac","H3K23su",-0.171451194286884,0.6586
"H3K23su","H3K9ac",-0.171451194286884,0.6586
"H3K79me","H3K23su",0.0106707267622092,0.6668
"H3K23su","H3K79me",0.0106707267622092,0.6668
"H4K16ac","H4K5acK16ac",-1.02121936478281,0.6686
"H4K5acK16ac","H4K16ac",-1.02121936478281,0.6686
"H3K23ac","H4K12ac",0.425563720101389,0.6692
"H4K12ac","H3K23ac",0.425563720101389,0.6692
"H3K23ac","H3K27meK36me2",-0.67850989766636,0.6706
"H3K27meK36me2","H3K23ac",-0.67850989766636,0.6706
"H4K5acK8ac","H3K9me2",-0.468347564697573,0.6748
"H3K9me2","H4K5acK8ac",-0.468347564697573,0.6748
"H3K9me2K14ac","H3K9me2",-0.823572668017061,0.6782
"H3K9me2","H3K9me2K14ac",-0.823572668017061,0.6782
"H4K8acK12ac","H3K23ac",0.0341560327447369,0.6786
"H3K23ac","H4K8acK12ac",0.0341560327447369,0.6786
"H4K5acK8acK12ac","H3K9me3",0.0852114102891804,0.6798
"H3K9me3","H4K5acK8acK12ac",0.0852114102891804,0.6798
"H3K9me","H4K12acK16ac",0.418176507275649,0.6846
"H4K12acK16ac","H3K9me",0.418176507275649,0.6846
"H2AJK5acK9ac","H3K9acK14ac",0.354904522620965,0.6856
"H3K9acK14ac","H2AJK5acK9ac",0.354904522620965,0.6856
"H3K27me2K36me","H4K12ac",-0.141277100644414,0.6866
"H4K12ac","H3K27me2K36me",-0.141277100644414,0.6866
"H2AJK5acT6ac","H3K9me3K14ac",0.0579332461634448,0.689
"H3K9me3K14ac","H2AJK5acT6ac",0.0579332461634448,0.689
"H3K9acK14ac","H3K9me2",-1.23040889452346,0.6894
"H3K9me2","H3K9acK14ac",-1.23040889452346,0.6894
"H3K9me2K14ac","H3K27meK36me2",0.216982601302731,0.691
"H3K27meK36me2","H3K9me2K14ac",0.216982601302731,0.691
"H4K8acK16ac","H4K5ac",0.0515019007667721,0.6918
"H4K5ac","H4K8acK16ac",0.0515019007667721,0.6918
"H2AJK5acT6ac","H3K36me2",-0.226545195743689,0.6946
"H3K36me2","H2AJK5acT6ac",-0.226545195743689,0.6946
"H4K5acK16ac","H3K9me2",-0.69473518964936,0.6956
"H3K9me2","H4K5acK16ac",-0.69473518964936,0.6956
"H3K23ac","H3K9me3",-0.7782460967087,0.696
"H3K9me3","H3K23ac",-0.7782460967087,0.696
"H3K23ac","H4K8ac",0.736617905709059,0.697
"H4K8ac","H3K23ac",0.736617905709059,0.697
"H3K27me2K36me","H3K4me",0.200722740069269,0.6978
"H3K4me","H3K27me2K36me",0.200722740069269,0.6978
"H4K8acK12acK16ac","H1.2K33ac",-0.236559276610472,0.6994
"H1.2K33ac","H4K8acK12acK16ac",-0.236559276610472,0.6994
"H4K8acK12ac","H4K8acK12acK16ac",-0.423959936437528,0.7012
"H4K8acK12acK16ac","H4K8acK12ac",-0.423959936437528,0.7012
"H3K9me2K14ac","H4K8ac",-0.0656355454106555,0.7014
"H4K8ac","H3K9me2K14ac",-0.0656355454106555,0.7014
"H3K9acK14ac","H3K4me",-1.15336940421266,0.704
"H3K4me","H3K9acK14ac",-1.15336940421266,0.704
"H3K4me","H4K12ac",0.106280479990147,0.7078
"H4K12ac","H3K4me",0.106280479990147,0.7078
"H4K5acK8acK12ac","H4K5ac",-0.250717727290397,0.7084
"H4K5ac","H4K5acK8acK12ac",-0.250717727290397,0.7084
"H1.5K33ac","H3K9me",0.141810578865762,0.7086
"H3K9me","H1.5K33ac",0.141810578865762,0.7086
"H4K5acK8acK12ac","H3K23su",0.269811548520905,0.7094
"H3K23su","H4K5acK8acK12ac",0.269811548520905,0.7094
"H4K8acK12ac","H2A1BK15ac",0.034750018895384,0.7098
"H2A1BK15ac","H4K8acK12ac",0.034750018895384,0.7098
"H4K5acK8acK12acK16ac","H2A1BK15ac",0.272746021176359,0.7112
"H2A1BK15ac","H4K5acK8acK12acK16ac",0.272746021176359,0.7112
"H4K5acK8ac","H3K9me3K14ac",0.0174570573391694,0.7128
"H3K9me3K14ac","H4K5acK8ac",0.0174570573391694,0.7128
"H3K9me2K14ac","H3K9me3K14ac",-0.064689986467005,0.714
"H3K9me3K14ac","H3K9me2K14ac",-0.064689986467005,0.714
"H4K5acK8acK12ac","H4K12acK16ac",0.900049733112866,0.7142
"H4K12acK16ac","H4K5acK8acK12ac",0.900049733112866,0.7142
"H2AJK5acK9ac","H3K18acK23ac",-0.186042822353227,0.7144
"H3K18acK23ac","H2AJK5acK9ac",-0.186042822353227,0.7144
"H3K79me","H4K8acK12acK16ac",-0.175786862472414,0.7146
"H4K8acK12acK16ac","H3K79me",-0.175786862472414,0.7146
"H3K27meK36me2","H4K8ac",-0.520571431112081,0.7148
"H4K8ac","H3K27meK36me2",-0.520571431112081,0.7148
"H3K27me2K36me","H4K5acK8acK12acK16ac",-0.486628462394777,0.7168
"H4K5acK8acK12acK16ac","H3K27me2K36me",-0.486628462394777,0.7168
"H1.5K33ac","H2AJK5acT6ac",-0.244815089628511,0.717
"H2AJK5acT6ac","H1.5K33ac",-0.244815089628511,0.717
"H3K9me2K14ac","H3K9ac",-0.11077669165694,0.7174
"H3K9ac","H3K9me2K14ac",-0.11077669165694,0.7174
"H4K5acK8acK16ac","H4K12ac",-0.260764882790135,0.7176
"H4K12ac","H4K5acK8acK16ac",-0.260764882790135,0.7176
"H3K23ac","H3K9me3K14ac",-0.710543085924937,0.7194
"H3K9me3K14ac","H3K23ac",-0.710543085924937,0.7194
"H4K8acK12ac","H3K9me3",-0.458179905776681,0.7208
"H3K9me3","H4K8acK12ac",-0.458179905776681,0.7208
"H3K9me","H3K9me3",-0.182110177267002,0.7212
"H3K9me3","H3K9me",-0.182110177267002,0.7212
"H4K5acK16ac","H3K9meK14ac",0.574307204681971,0.7232
"H3K9meK14ac","H4K5acK16ac",0.574307204681971,0.7232
"H3K79me","H4K12ac",-0.108843667573921,0.724
"H4K12ac","H3K79me",-0.108843667573921,0.724
"H4K5acK8acK16ac","H3K4me",-0.234738650309798,0.7252
"H3K4me","H4K5acK8acK16ac",-0.234738650309798,0.7252
"H3K9me","H3K9me2K14ac",0.23700470425551,0.7256
"H3K9me2K14ac","H3K9me",0.23700470425551,0.7256
"H3K4me","H3K9me3K14ac",0.781227754409652,0.7268
"H3K9me3K14ac","H3K4me",0.781227754409652,0.7268
"H4K12acK16ac","H3K9me3",-0.650466319452024,0.7272
"H3K9me3","H4K12acK16ac",-0.650466319452024,0.7272
"H1K25me","H4K5acK8acK12acK16ac",-1.15553420628352,0.7276
"H4K5acK8acK12acK16ac","H1K25me",-1.15553420628352,0.7276
"H4K8acK12acK16ac","H3K9ac",-0.375995581680176,0.7316
"H3K9ac","H4K8acK12acK16ac",-0.375995581680176,0.7316
"H4K5acK8acK12ac","H4K5acK8acK12acK16ac",0.313744241531429,0.7318
"H4K5acK8acK12acK16ac","H4K5acK8acK12ac",0.313744241531429,0.7318
"H4K5acK12acK16ac","H3K9me3",-1.2102435166272,0.735
"H3K9me3","H4K5acK12acK16ac",-1.2102435166272,0.735
"H4K12acK16ac","H4K8ac",-0.068134992652609,0.7358
"H1.5K33ac","H3K27meK36me2",0.0733560622763453,0.7358
"H4K8ac","H4K12acK16ac",-0.068134992652609,0.7358
"H3K27meK36me2","H1.5K33ac",0.0733560622763453,0.7358
"H3K9me3","H3K27meK36me2",0.816493947818327,0.736
"H3K27meK36me2","H3K9me3",0.816493947818327,0.736
"H3K18ac","H4K12acK16ac",-0.017458380333344,0.7408
"H4K12acK16ac","H3K18ac",-0.017458380333344,0.7408
"H4K5acK8acK12ac","H4K8ac",0.387987328422717,0.742
"H2AJK5acK9ac","H4K8acK12acK16ac",-0.677567074308106,0.742
"H4K8ac","H4K5acK8acK12ac",0.387987328422717,0.742
"H4K8acK12acK16ac","H2AJK5acK9ac",-0.677567074308106,0.742
"H4K5acK8acK16ac","H3K9me3K14ac",0.428594144580078,0.7432
"H3K9me3K14ac","H4K5acK8acK16ac",0.428594144580078,0.7432
"H4K5acK12ac","H4K5acK8acK16ac",-0.782811790829107,0.7444
"H4K5acK8acK16ac","H4K5acK12ac",-0.782811790829107,0.7444
"H4K5acK8acK16ac","H3K27meK36me2",0.0748724244012864,0.7452
"H3K27meK36me2","H4K5acK8acK16ac",0.0748724244012864,0.7452
"H2AJK5acT6ac","H2A1AK5ac",-0.185727203726977,0.7462
"H2A1AK5ac","H2AJK5acT6ac",-0.185727203726977,0.7462
"H4K5acK8acK16ac","H3K9acK14ac",-0.307605102058937,0.7476
"H3K9acK14ac","H4K5acK8acK16ac",-0.307605102058937,0.7476
"H2AJK5acK9ac","H3K9me",-1.21259854215574,0.751
"H3K9me","H2AJK5acK9ac",-1.21259854215574,0.751
"H4K16ac","H4K8acK12acK16ac",-0.404423811771802,0.7516
"H4K8acK12acK16ac","H4K16ac",-0.404423811771802,0.7516
"H2AJK5acK9ac","H3K9ac",-0.121254143141765,0.7522
"H3K9ac","H2AJK5acK9ac",-0.121254143141765,0.7522
"H1K25me","H4K5acK12ac",-0.32311270391969,0.753
"H4K5acK12ac","H1K25me",-0.32311270391969,0.753
"H2AJK5acT6ac","H4K5acK8acK16ac",-0.150749298224957,0.754
"H4K5acK8acK16ac","H2AJK5acT6ac",-0.150749298224957,0.754
"H4K16ac","H4K8acK16ac",-0.550288128115799,0.755
"H4K8acK16ac","H4K16ac",-0.550288128115799,0.755
"H3K14ac","H3K9me3K14ac",-0.268460630100059,0.7556
"H1.5K33ac","H3K27me2K36me",0.200847626898486,0.7556
"H3K9me3K14ac","H3K14ac",-0.268460630100059,0.7556
"H3K27me2K36me","H1.5K33ac",0.200847626898486,0.7556
"H3K14ac","H4K5acK8acK12acK16ac",0.127732989842548,0.7592
"H4K5acK8acK12acK16ac","H3K14ac",0.127732989842548,0.7592
"H4K8acK12ac","H2AJK5acK9ac",0.403254435260953,0.7594
"H2AJK5acK9ac","H4K8acK12ac",0.403254435260953,0.7594
"H4K16ac","H4K5acK8acK12ac",-0.166153040906718,0.7616
"H4K5acK8acK12ac","H4K16ac",-0.166153040906718,0.7616
"H4K8acK12ac","H4K5acK8acK16ac",-0.0427694330101912,0.762
"H4K5acK8acK16ac","H4K8acK12ac",-0.0427694330101912,0.762
"H4K8acK12ac","H4K5acK12acK16ac",-0.0457543950583228,0.7652
"H4K5acK12acK16ac","H4K8acK12ac",-0.0457543950583228,0.7652
"H4K5acK8acK16ac","H3K9me2",-0.309912389883098,0.7672
"H4K5acK12ac","H4K5acK8ac",-0.368483058839567,0.7672
"H3K9me2","H4K5acK8acK16ac",-0.309912389883098,0.7672
"H4K5acK8ac","H4K5acK12ac",-0.368483058839567,0.7672
"H3K9me3K14ac","H4K8ac",-1.23760065717241,0.7698
"H4K8ac","H3K9me3K14ac",-1.23760065717241,0.7698
"H3K23ac","H4K5ac",0.399697035118388,0.772
"H4K5ac","H3K23ac",0.399697035118388,0.772
"H3K36me2","H3K27meK36me2",1.24740952713118,0.7726
"H3K27meK36me2","H3K36me2",1.24740952713118,0.7726
"H3K14ac","H3K9me2K14ac",1.22570874865853,0.7732
"H3K9me2K14ac","H3K14ac",1.22570874865853,0.7732
"H4K5acK12ac","H1.2K33ac",-0.156574899469068,0.7754
"H1.2K33ac","H4K5acK12ac",-0.156574899469068,0.7754
"H1K25me","H4K5acK8acK16ac",-0.621637235029561,0.7762
"H4K5acK8acK16ac","H1K25me",-0.621637235029561,0.7762
"H1K25me","H4K8acK12acK16ac",-1.13091634640479,0.7768
"H4K8acK12acK16ac","H1K25me",-1.13091634640479,0.7768
"H4K5acK12ac","H4K8ac",-0.100607493057446,0.7792
"H3K14ac","H2A1BK15ac",0.0499268855172581,0.7792
"H3K23ac","H3K79me",-0.323354791398591,0.7792
"H2A1BK15ac","H3K14ac",0.0499268855172581,0.7792
"H4K8ac","H4K5acK12ac",-0.100607493057446,0.7792
"H3K79me","H3K23ac",-0.323354791398591,0.7792
"H2AJK5acK9ac","H4K12acK16ac",-0.401121085016974,0.7806
"H4K12acK16ac","H2AJK5acK9ac",-0.401121085016974,0.7806
"H1.2K33ac","H4K12ac",-0.0420776893293233,0.782
"H4K12ac","H1.2K33ac",-0.0420776893293233,0.782
"H3K27me2K36me","H4K5acK16ac",-0.153779431339268,0.7822
"H4K5acK16ac","H3K27me2K36me",-0.153779431339268,0.7822
"H4K5acK12ac","H3K4me",0.624710018982943,0.7828
"H3K4me","H4K5acK12ac",0.624710018982943,0.7828
"H4K8acK12acK16ac","H3K9me3",-0.631159974198568,0.786
"H3K9me3","H4K8acK12acK16ac",-0.631159974198568,0.786
"H1.5K33ac","H3K9me2K14ac",-0.316946119323842,0.7862
"H3K9me2K14ac","H1.5K33ac",-0.316946119323842,0.7862
"H4K8acK12ac","H4K12ac",0.471739210513944,0.7882
"H4K12ac","H4K8acK12ac",0.471739210513944,0.7882
"H3K14ac","H3K4me",-0.216541891806699,0.7886
"H3K4me","H3K14ac",-0.216541891806699,0.7886
"H4K16ac","H2AJK5acT6ac",-0.0550018831640045,0.7886
"H2AJK5acT6ac","H4K16ac",-0.0550018831640045,0.7886
"H3K9me3","H2A1BK15ac",0.505145929859546,0.789
"H2A1BK15ac","H3K9me3",0.505145929859546,0.789
"H3K14ac","H3K27meK36me2",-0.442553766177198,0.7892
"H3K27meK36me2","H3K14ac",-0.442553766177198,0.7892
"H4K5acK12acK16ac","H4K5ac",0.143512935885074,0.7896
"H4K5ac","H4K5acK12acK16ac",0.143512935885074,0.7896
"H3K9me","H4K5acK8ac",-0.738887222231066,0.7904
"H4K5acK8ac","H3K9me",-0.738887222231066,0.7904
"H1.5K33ac","H3K9me2",-0.318742751979556,0.7932
"H3K9me2","H1.5K33ac",-0.318742751979556,0.7932
"H4K16ac","H4K5ac",-0.461777342285501,0.7944
"H4K5ac","H4K16ac",-0.461777342285501,0.7944
"H3K23su","H4K8ac",0.0762542028824253,0.7968
"H4K8ac","H3K23su",0.0762542028824253,0.7968
"H4K8acK16ac","H4K12acK16ac",0.158891282323619,0.797
"H4K12acK16ac","H4K8acK16ac",0.158891282323619,0.797
"H1K25me","H3K27me2K36me",-0.204955346881475,0.7976
"H3K27me2K36me","H1K25me",-0.204955346881475,0.7976
"H2AJK5acT6ac","H3K27meK36me2",0.34694125965055,0.8002
"H3K27meK36me2","H2AJK5acT6ac",0.34694125965055,0.8002
"H2AJK5acK9ac","H3K9meK14ac",-0.240970473428159,0.8008
"H3K9meK14ac","H2AJK5acK9ac",-0.240970473428159,0.8008
"H3K23ac","H4K5acK8ac",0.53570269901807,0.801
"H4K5acK8ac","H3K23ac",0.53570269901807,0.801
"H4K12acK16ac","H3K9meK14ac",0.256615884107106,0.8018
"H3K9meK14ac","H4K12acK16ac",0.256615884107106,0.8018
"H3K23su","H1.2K33ac",-0.322108193268505,0.802
"H1.2K33ac","H3K23su",-0.322108193268505,0.802
"H3K9acK14ac","H4K8ac",0.743834047730015,0.8054
"H4K8ac","H3K9acK14ac",0.743834047730015,0.8054
"H3K9acK14ac","H4K12ac",0.921074708366918,0.8056
"H4K12ac","H3K9acK14ac",0.921074708366918,0.8056
"H2A1AK5ac","H3K9ac",-0.423200195789439,0.8062
"H3K9ac","H2A1AK5ac",-0.423200195789439,0.8062
"H3K9acK14ac","H2A1AK5ac",-0.883532309484659,0.8078
"H2A1AK5ac","H3K9acK14ac",-0.883532309484659,0.8078
"H3K79me","H4K12acK16ac",0.0590929665631851,0.8078
"H4K12acK16ac","H3K79me",0.0590929665631851,0.8078
"H1.5K33ac","H4K8acK12ac",0.0841230193978287,0.8082
"H4K8acK12ac","H1.5K33ac",0.0841230193978287,0.8082
"H2AJK5acK9ac","H4K5ac",-0.0774343580844604,0.8086
"H4K5ac","H2AJK5acK9ac",-0.0774343580844604,0.8086
"H3K9me2K14ac","H4K5acK8ac",0.265225550623885,0.8088
"H4K5acK8ac","H3K9me2K14ac",0.265225550623885,0.8088
"H3K14ac","H4K8acK16ac",0.0424230441873278,0.81
"H4K8acK16ac","H3K14ac",0.0424230441873278,0.81
"H4K12acK16ac","H3K27meK36me2",0.242139826688567,0.8112
"H3K27meK36me2","H4K12acK16ac",0.242139826688567,0.8112
"H3K9me3","H3K9me2",1.02963186635065,0.8126
"H3K9me2","H3K9me3",1.02963186635065,0.8126
"H3K79me","H1.2K33ac",-0.354323284793604,0.8126
"H1.2K33ac","H3K79me",-0.354323284793604,0.8126
"H4K8acK12acK16ac","H2A1BK15ac",0.524245991868795,0.8128
"H2A1BK15ac","H4K8acK12acK16ac",0.524245991868795,0.8128
"H2AJK5acK9ac","H4K8acK16ac",0.0545688399280303,0.8132
"H4K8acK16ac","H2AJK5acK9ac",0.0545688399280303,0.8132
"H3K18ac","H4K5ac",-0.468580034414336,0.8144
"H4K5ac","H3K18ac",-0.468580034414336,0.8144
"H4K5acK12ac","H3K9meK14ac",-0.794326742516227,0.8156
"H3K9meK14ac","H4K5acK12ac",-0.794326742516227,0.8156
"H4K16ac","H3K79me",0.280687797750397,0.8178
"H3K79me","H4K16ac",0.280687797750397,0.8178
"H2AJK5acK9ac","H4K5acK8acK16ac",-0.152639668684993,0.8184
"H4K5acK8acK16ac","H2AJK5acK9ac",-0.152639668684993,0.8184
"H4K8acK12acK16ac","H4K5acK8ac",-0.0856873551984792,0.8194
"H4K5acK8ac","H4K8acK12acK16ac",-0.0856873551984792,0.8194
"H3K14ac","H3K9me",0.0176237152193151,0.822
"H3K9me","H3K14ac",0.0176237152193151,0.822
"H3K23ac","H3K9me",0.0172652828429255,0.8222
"H3K9me","H3K23ac",0.0172652828429255,0.8222
"H3K27me2K36me","H3K9ac",-0.0389201245673482,0.8228
"H3K9ac","H3K27me2K36me",-0.0389201245673482,0.8228
"H1.5K33ac","H2A1BK15ac",-0.153628342049413,0.8232
"H2A1BK15ac","H1.5K33ac",-0.153628342049413,0.8232
"H2A1BK15ac","H4K12ac",-0.246059812301247,0.8236
"H4K12ac","H2A1BK15ac",-0.246059812301247,0.8236
"H3K14ac","H3K18acK23ac",-0.20486630343731,0.8274
"H3K9acK14ac","H3K27meK36me2",-0.321686142132675,0.8274
"H3K27meK36me2","H3K9acK14ac",-0.321686142132675,0.8274
"H3K18acK23ac","H3K14ac",-0.20486630343731,0.8274
"H3K9acK14ac","H3K18acK23ac",0.00145764578399665,0.8276
"H3K18acK23ac","H3K9acK14ac",0.00145764578399665,0.8276
"H3K9me","H4K8acK16ac",0.175612994621771,0.8286
"H4K8acK16ac","H3K9me",0.175612994621771,0.8286
"H1.5K33ac","H4K5acK8acK16ac",0.15599995873412,0.8304
"H4K5acK8acK16ac","H1.5K33ac",0.15599995873412,0.8304
"H4K12acK16ac","H2A1AK5ac",0.12327188166421,0.8322
